short_id,config_id,arch_str,depth,width_sum,activation,optimizer,loss_fn,lr,weight_decay,dropout,batch_size,input_noise,momentum,nesterov,alpha,mean_mee,std_mee,mean_train,gen_gap,mean_epochs,min_mee,max_mee,elapsed_sec
C0301,256x256x128_gelu_adamw_lr0.01_wd0.001_do0_bs32_ns0_lossmse,256x256x128,3,640,gelu,adamw,mse,0.01,0.001,0.0,32,0.0,,,,20.427560938739962,0.7704598090734948,14.218093581140215,6.209467357599747,33.8,19.272746115819096,21.28040146395757,6.990955591201782
C0045,128x128x64_gelu_adamw_lr0.005_wd0.01_do0_bs32_ns0_lossmse,128x128x64,3,320,gelu,adamw,mse,0.005,0.01,0.0,32,0.0,,,,20.427623054663723,1.0820386463973972,14.983033770973162,5.444589283690561,33.8,18.9172701094585,21.544707420152058,1721.78968167305
C0133,128x128x128_gelu_adamw_lr0.008_wd0.005_do0_bs32_ns0_lossmse,128x128x128,3,384,gelu,adamw,mse,0.008,0.005,0.0,32,0.0,,,,20.429212205951238,0.7773297727370114,13.507805809318512,6.921406396632726,33.0,19.43693843781719,21.46767623580552,16.855779886245728
C0365,256x256x256_gelu_adamw_lr0.005_wd0.01_do0_bs32_ns0_lossmse,256x256x256,3,768,gelu,adamw,mse,0.005,0.01,0.0,32,0.0,,,,20.432136147602773,0.8914220892110611,15.638144883818251,4.7939912637845215,27.0,18.97098953030975,21.175414213252296,7.063388824462891
C0121,128x128x128_gelu_adamw_lr0.005_wd0.001_do0_bs32_ns0_lossmse,128x128x128,3,384,gelu,adamw,mse,0.005,0.001,0.0,32,0.0,,,,20.438736717192494,0.498649828093779,15.386790902782181,5.051945814410313,30.8,19.822700848035577,21.057811568617154,14.759916305541992
C0201,256x128x64_gelu_adamw_lr0.005_wd0.001_do0_bs32_ns0_lossmse,256x128x64,3,448,gelu,adamw,mse,0.005,0.001,0.0,32,0.0,,,,20.43885518753971,1.2119213119325587,16.497717866631024,3.941137320908684,30.6,18.94317328605174,21.45585881794588,14.16010069847107
C0071,128x128x64_gelu_adamw_lr0.02_wd0.001_do0_bs32_ns0_lossmse,128x128x64,3,320,gelu,adamw,mse,0.02,0.001,0.0,32,0.0,,,,20.444618604059215,1.248730032344019,13.61215689467243,6.832461709386786,46.6,19.35574344134075,21.810589575636318,19.084216356277466
C0047,128x128x64_gelu_adamw_lr0.005_wd0.05_do0_bs32_ns0_lossmse,128x128x64,3,320,gelu,adamw,mse,0.005,0.05,0.0,32,0.0,,,,20.44631668519363,0.9400496496599863,15.253296332105483,5.193020353088146,35.2,19.113093855707785,21.36517098698973,11.522393703460693
C0066,128x128x64_gelu_adamw_lr0.01_wd0.01_do0.1_bs32_ns0_lossmse,128x128x64,3,320,gelu,adamw,mse,0.01,0.01,0.1,32,0.0,,,,20.446805519508,0.8868833220035768,14.259639135819834,6.187166383688167,49.2,19.17515876955133,21.278783807883215,16.80881381034851
C0062,128x128x64_gelu_adamw_lr0.01_wd0.001_do0.1_bs32_ns0_lossmse,128x128x64,3,320,gelu,adamw,mse,0.01,0.001,0.1,32,0.0,,,,20.44685013452076,1.1126852180772495,15.487496270073631,4.959353864447127,41.4,18.816500232141884,21.32743965002285,15.618404865264893
