short_id,config_id,arch_str,depth,width_sum,activation,optimizer,lr,weight_decay,dropout,batch_size,input_noise,momentum,nesterov,alpha,mean_mee,std_mee,mean_train,gen_gap,mean_epochs,min_mee,max_mee,elapsed_sec
C0218,32x16_tanh_sgd_lr0.05_wd0.001_do0_bs32_ns0_momentum0.9,32x16,2,48,tanh,sgd,0.05,0.001,0.0,32,0.0,0.9,,,23.026294084611898,0.9956693527875662,22.11095363765939,0.9153404469525093,51.6,21.773862545884498,24.25959699477486,4.318220615386963
C0164,32x16_tanh_adam_lr0.05_wd0.001_do0_bs128_ns0,32x16,2,48,tanh,adam,0.05,0.001,0.0,128,0.0,,,,23.039854932799578,1.1015838647081233,21.827126301338385,1.212728631461193,71.0,22.09029548414808,24.863052618502415,3.48252272605896
C0296,32x16x8_relu_adam_lr0.005_wd0.001_do0_bs128_ns0,32x16x8,3,56,relu,adam,0.005,0.001,0.0,128,0.0,,,,23.05246700856506,1.6609397396337457,21.731832422672646,1.3206345858924138,86.8,21.538389999777294,25.70200040096365,4.83955454826355
C0020,32_tanh_adam_lr0.05_wd0.001_do0_bs128_ns0,32,1,32,tanh,adam,0.05,0.001,0.0,128,0.0,,,,23.07275739167186,1.3351211588793452,22.050005762677596,1.0227516289942642,49.4,21.036451247791522,24.22426133195883,2.1421375274658203
C0364,32x16x8_tanh_sgd_lr0.05_wd0.001_do0_bs128_ns0_momentum0.9,32x16x8,3,56,tanh,sgd,0.05,0.001,0.0,128,0.0,0.9,,,23.08256043833886,0.7196648844185463,22.23527805286127,0.847282385477591,87.0,22.23852843803214,24.161548971729392,3.8589210510253906
C0190,32x16_relu_sgd_lr0.05_wd0.005_do0_bs128_ns0_momentum0.9,32x16,2,48,relu,sgd,0.05,0.005,0.0,128,0.0,0.9,,,23.105270754491112,1.4515103332420618,22.246843306224356,0.858427448266756,67.6,21.58670678096521,25.465535737866468,2.9140636920928955
C0368,32x16x8_tanh_sgd_lr0.05_wd0.005_do0_bs32_ns0_momentum0.9,32x16x8,3,56,tanh,sgd,0.05,0.005,0.0,32,0.0,0.9,,,23.128932453179253,1.200498727844741,22.16152505916893,0.9674073940103227,69.4,21.81391710657154,24.663404681785444,6.328417778015137
C0254,32x16_relu_nesterov_lr0.05_wd0.001_do0_bs128_ns0_momentum0.9_nesterovTrue,32x16,2,48,relu,nesterov,0.05,0.001,0.0,128,0.0,0.9,True,,23.12894417373149,1.0356540498225102,22.149452984930075,0.9794911888014148,52.2,22.40041378088842,24.952683790506736,2.2678637504577637
C0257,32x16_relu_nesterov_lr0.05_wd0.005_do0_bs128_ns0_momentum0.9_nesterovTrue,32x16,2,48,relu,nesterov,0.05,0.005,0.0,128,0.0,0.9,True,,23.180294256835587,1.1246338115867283,22.368740179957882,0.8115540768777052,64.4,22.121299084178837,25.084904543006935,2.564578056335449
C0397,32x16x8_relu_nesterov_lr0.05_wd0.001_do0_bs32_ns0_momentum0.9_nesterovTrue,32x16x8,3,56,relu,nesterov,0.05,0.001,0.0,32,0.0,0.9,True,,23.221673153356406,1.5735518141094285,22.255966935181778,0.9657062181746277,55.8,21.712447338450772,25.687529799756003,5.559462785720825
