short_id,config_id,arch_str,depth,width_sum,activation,optimizer,loss_fn,lr,weight_decay,dropout,batch_size,input_noise,momentum,nesterov,alpha,mean_mee,std_mee,mean_train,gen_gap,mean_epochs,min_mee,max_mee,elapsed_sec
C0060,128x64_gelu_adamw_lr0.01_wd0.1_do0.2_bs32_ns0_lossmse,128x64,2,192,gelu,adamw,mse,0.01,0.1,0.2,32,0.0,,,,20.78651282002935,0.37130951539588236,18.768633737723796,2.017879082305555,83.0,20.36672760802127,21.295791397520677,12.677729368209839
C0016,128x64_gelu_adam_lr0.01_wd0.001_do0_bs32_ns0_lossmse,128x64,2,192,gelu,adam,mse,0.01,0.001,0.0,32,0.0,,,,20.786597312324034,0.8904497501745995,17.51263151643481,3.273965795889225,58.2,19.53474773039054,21.795721255385143,6.723364591598511
C0227,128x32x128_gelu_adamw_lr0.01_wd0.001_do0.1_bs32_ns0_lossmse,128x32x128,3,288,gelu,adamw,mse,0.01,0.001,0.1,32,0.0,,,,20.798120105346246,0.5989395117578473,16.78546149320162,4.012658612144627,53.4,19.996670754544674,21.36862201733469,12.52985143661499
C0078,128x128x64_gelu_adam_lr0.01_wd0.001_do0.2_bs32_ns0_lossmse,128x128x64,3,320,gelu,adam,mse,0.01,0.001,0.2,32,0.0,,,,20.85086792117781,1.1092447894398032,18.692525458333684,2.158342462844125,69.0,19.325065831621906,22.157127047953132,14.90986156463623
C0218,128x32x128_gelu_adamw_lr0.005_wd0.01_do0.1_bs32_ns0_lossmse,128x32x128,3,288,gelu,adamw,mse,0.005,0.01,0.1,32,0.0,,,,20.852407860614342,0.614318286892395,16.328532266195555,4.5238755944187865,69.6,20.06901227021293,21.447811773792285,15.203164100646973
C0215,128x32x128_gelu_adamw_lr0.005_wd0.005_do0.1_bs32_ns0_lossmse,128x32x128,3,288,gelu,adamw,mse,0.005,0.005,0.1,32,0.0,,,,20.863002869948655,0.6152139411266897,16.377339755240925,4.48566311470773,67.6,20.079780291516073,21.490120336080416,14.82802128791809
C0168,256x128x64_gelu_adamw_lr0.01_wd0.001_do0.2_bs32_ns0_lossmse,256x128x64,3,448,gelu,adamw,mse,0.01,0.001,0.2,32,0.0,,,,20.86630280249568,0.47093263761152654,16.360890907746132,4.50541189474955,62.2,20.182058568928507,21.46545587023153,14.844046592712402
C0002,128x64_gelu_adam_lr0.005_wd0.001_do0.1_bs32_ns0_lossmse,128x64,2,192,gelu,adam,mse,0.005,0.001,0.1,32,0.0,,,,20.869977459197003,0.49311404092158295,17.991873488519822,2.8781039706771807,85.4,20.177043571082425,21.44841485285943,9.06621241569519
C0212,128x32x128_gelu_adamw_lr0.005_wd0.001_do0.1_bs32_ns0_lossmse,128x32x128,3,288,gelu,adamw,mse,0.005,0.001,0.1,32,0.0,,,,20.8701268099364,0.6253988241218448,16.320722762175613,4.549404047760788,67.6,20.088390976649954,21.526711264499788,14.653564453125
C0171,256x128x64_gelu_adamw_lr0.01_wd0.005_do0.2_bs32_ns0_lossmse,256x128x64,3,448,gelu,adamw,mse,0.01,0.005,0.2,32,0.0,,,,20.876837746302556,0.819075452345869,16.54744823594427,4.329389510358286,57.6,19.832150946429813,21.974579904422693,14.139612674713135
C0055,128x64_gelu_adamw_lr0.01_wd0.05_do0_bs32_ns0_lossmse,128x64,2,192,gelu,adamw,mse,0.01,0.05,0.0,32,0.0,,,,20.886348916519783,0.7125839464289149,16.53195468057644,4.354394235943342,48.2,19.725647244158914,21.51073463973652,7.719828128814697
C0056,128x64_gelu_adamw_lr0.01_wd0.05_do0.1_bs32_ns0_lossmse,128x64,2,192,gelu,adamw,mse,0.01,0.05,0.1,32,0.0,,,,20.905765830130083,0.8631136198002509,18.006937262683394,2.8988285674466887,49.2,19.628302448955615,21.74620741334578,8.529290199279785
C0044,128x64_gelu_adamw_lr0.005_wd0.1_do0.1_bs32_ns0_lossmse,128x64,2,192,gelu,adamw,mse,0.005,0.1,0.1,32,0.0,,,,20.922341376773254,0.18877711386611926,17.568176622449805,3.354164754323449,82.6,20.764790172528585,21.179577136328913,12.583005666732788
C0054,128x64_gelu_adamw_lr0.01_wd0.01_do0.2_bs32_ns0_lossmse,128x64,2,192,gelu,adamw,mse,0.01,0.01,0.2,32,0.0,,,,20.955972926113,0.5155545970300659,18.447019202567283,2.5089537235457158,54.8,20.27268099964336,21.70365457411493,9.29625678062439
C0051,128x64_gelu_adamw_lr0.01_wd0.005_do0.2_bs32_ns0_lossmse,128x64,2,192,gelu,adamw,mse,0.01,0.005,0.2,32,0.0,,,,20.9701801486647,0.5046805744720554,18.37734207707286,2.5928380715918387,54.8,20.278703359842346,21.699225084517394,9.402958869934082
C0048,128x64_gelu_adamw_lr0.01_wd0.001_do0.2_bs32_ns0_lossmse,128x64,2,192,gelu,adamw,mse,0.01,0.001,0.2,32,0.0,,,,20.975158782379157,0.4924146488752834,18.301985564972703,2.673173217406454,54.8,20.311789037375,21.697999833505122,9.21040415763855
C0217,128x32x128_gelu_adamw_lr0.005_wd0.01_do0_bs32_ns0_lossmse,128x32x128,3,288,gelu,adamw,mse,0.005,0.01,0.0,32,0.0,,,,20.98090632030594,0.8111107979345646,16.195760984028283,4.785145336277658,39.4,19.83389519717242,21.564564439587468,9.061080932617188
